Portfolio Name,Category,Set,Name,Card Number,Rarity,Variance,Grade,Card Condition,Purchase Price,Quantity,Market Price,Watchlist,Date Added,Franchise,Image URL,Owned,Source,Profit/Loss (USD),Profit/Loss (%)
O N E P I E C E,One Piece,Wings of the Captain,O-Nami ,OP06-101,R,Foil,Ungraded,Near Mint,0.0,1,0.61,False,2025-05-12,Unknown,,Yes,Collectr,0.61,0.0
O N E P I E C E,One Piece,Wings of the Captain,Raki ,OP06-113,C,Normal,Ungraded,Near Mint,0.0,1,0.08,False,2025-05-12,Unknown,,Yes,Collectr,0.08,0.0
O N E P I E C E,One Piece,Wings of the Captain,Tashigi ,OP06-050,R,Normal,Ungraded,Near Mint,0.0,1,0.2,False,2025-05-12,Unknown,,Yes,Collectr,0.2,0.0
O N E P I E C E,One Piece,Wings of the Captain,Uta (JP),OP06-001,L,Normal,Ungraded,Near Mint,0.0,1,2.8,False,2025-05-12,Unknown,,Yes,Collectr,2.8,0.0
O N E P I E C E,One Piece,Wings of the Captain,Vinsmoke Reiju (042) ,OP06-042,L,Normal,Ungraded,Near Mint,0.0,1,0.13,False,2025-05-12,Unknown,,Yes,Collectr,0.13,0.0
O N E P I E C E,One Piece,Wings of the Captain,Vinsmoke Reiju (JP),OP06-068,C,Normal,Ungraded,Near Mint,0.0,1,2.21,False,2025-05-12,Unknown,,Yes,Collectr,2.21,0.0
O N E P I E C E,One Piece,Wings of the Captain,Yamato (JP),OP06-022,L,Normal,Ungraded,Near Mint,0.0,1,2.21,False,2025-05-12,Unknown,,Yes,Collectr,2.21,0.0
O N E P I E C E,One Piece,Wings of the Captain Pre-Release Cards,Aisa ,OP06-099,C,Normal,Ungraded,Near Mint,0.0,1,0.55,False,2025-05-12,Unknown,,Yes,Collectr,0.55,0.0
O N E P I E C E,One Piece,Wings of the Captain Pre-Release Cards,Cosette ,OP06-072,C,Normal,Ungraded,Near Mint,0.0,2,0.44,False,2025-05-12,Unknown,,Yes,Collectr,0.44,0.0
O N E P I E C E,One Piece,Wings of the Captain Pre-Release Cards,Victoria Cindry ,OP06-091,UC,Normal,Ungraded,Near Mint,0.0,1,4.6,False,2025-05-12,Unknown,,Yes,Collectr,4.6,0.0
O N E P I E C E,One Piece,Wings of the Captain Pre-Release Cards,Vinsmoke Sora ,OP06-063,UC,Normal,Ungraded,Near Mint,0.0,1,11.69,False,2025-05-12,Unknown,,Yes,Collectr,11.69,0.0
psa,Pokemon,Cosmic Eclipse,Reshiram & Zekrom GX ,157/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0,1,69.08,False,2025-05-15,Unknown,,Yes,Collectr,69.08,0.0
psa,Pokemon,Crown Zenith: Galarian Gallery,Melony ,GG64/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0,1,5.28,False,2025-05-15,Unknown,,Yes,Collectr,5.28,0.0
psa,Pokemon,Fusion Strike,Genesect V (Alternate Full Art) ,255/264,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0,1,28.01,False,2025-04-20,Unknown,,Yes,Collectr,28.01,0.0
psa,Pokemon,Paradox Rift,Vanillish - 190/182 ,190/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0,1,12.45,False,2025-05-15,Unknown,,Yes,Collectr,12.45,0.0
psa,Pokemon,Scarlet & Violet Promo,Greninja ex ,132,Promo,Holofoil,Ungraded,Near Mint,0.0,1,27.32,False,2025-04-20,Unknown,,Yes,Collectr,27.32,0.0
psa,Pokemon,Scarlet & Violet Promo,Kingdra ex - 131 ,131,Promo,Holofoil,Ungraded,Near Mint,0.0,1,24.06,False,2025-04-20,Unknown,,Yes,Collectr,24.06,0.0
psa,Pokemon,Silver Tempest Trainer Gallery,Altaria ,TG11/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0,1,3.34,False,2025-04-28,Unknown,,Yes,Collectr,3.34,0.0
psa,Pokemon,SV: 151,Squirtle ,170/165,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0,1,46.05,False,2025-04-20,Unknown,,Yes,Collectr,46.05,0.0
psa,Pokemon,Sword & Shield Promo,Galarian Moltres - SWSH284 ,SWSH284,Promo,Holofoil,Ungraded,Near Mint,0.0,1,5.04,False,2025-05-15,Unknown,,Yes,Collectr,5.04,0.0
psa,Pokemon,Terastal Festival ex,Janine's Secret Technique (JP),228/187,Special Art Rare,Holofoil,Ungraded,Near Mint,0.0,1,12.0,False,2025-05-15,Unknown,,Yes,Collectr,12.0,0.0
psa,Pokemon,Terastal Festival ex,Lacey (JP),231/187,Special Art Rare,Holofoil,Ungraded,Near Mint,0.0,1,10.9017,False,2025-05-15,Unknown,,Yes,Collectr,10.9017,0.0
psa,Pokemon,Twilight Masquerade,Chansey ,187/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0,1,17.21,False,2025-05-15,Unknown,,Yes,Collectr,17.21,0.0
